Rain,Rain_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.2867146961904762,0.08220531701159706,2008,08-401,2008-02-26,1,2,0,0,3,0.6813031
0.13710311714285714,0.018797264730288008,2008,08-401,2008-03-04,2,3,0,0,3,0.6813031
0.022946025714285716,5.265200960806613e-4,2008,08-401,2008-03-11,3,4,0,0,3,0.6813031
0.056597635714285714,0.00320329236844699,2008,08-401,2008-03-18,4,5,0,0,3,0.6813031
0.056597635714285714,0.00320329236844699,2008,08-401,2008-03-25,5,6,0,0,3,0.6813031
0.056597635714285714,0.00320329236844699,2008,08-401,2008-04-01,6,7,0,0,3,0.6813031
0.06469816333333334,0.0041858523387066785,2008,08-401,2008-04-08,7,8,0,0,3,0.6813031
0.06469816333333334,0.0041858523387066785,2008,08-401,2008-04-15,8,9,0,0,3,0.6813031
0.06469816333333334,0.0041858523387066785,2008,08-401,2008-04-19,9,10,0,0,3,0.6813031
0.12107223689795919,0.014658486547475551,2010,10-394,2010-05-07,1,2,0,0,7,0.2377359
0.20864055546938776,0.04353088138657467,2010,10-394,2010-05-14,2,3,0,0,7,0.2377359
0.20864055546938776,0.04353088138657467,2010,10-394,2010-05-21,3,4,0,0,7,0.2377359
0.13020339546938775,0.01695292419175778,2010,10-394,2010-05-28,4,5,0,0,7,0.2377359
0.13020339546938775,0.01695292419175778,2010,10-394,2010-06-04,5,6,0,0,7,0.2377359
0.13020339546938775,0.01695292419175778,2010,10-394,2010-06-11,6,7,0,0,7,0.2377359
0.11812303628571429,0.013953051701356174,2010,10-394,2010-06-18,7,8,0,0,7,0.2377359
0.08756831857142856,0.0076682104174272,2010,10-394,2010-06-25,8,9,0,0,7,0.2377359
0.08756831857142856,0.0076682104174272,2010,10-394,2010-06-29,9,10,0,0,7,0.2377359
0,0,2004,04-902,2004-04-15,1,2,0,0,4,0.7751901
0,0,2004,04-902,2004-04-22,2,3,0,0,4,0.7751901
0.12625205,0.0159395801292025,2004,04-902,2004-04-29,3,4,0,0,4,0.7751901
0.12625205,0.0159395801292025,2004,04-902,2004-05-06,4,5,0,1,4,0.7751901
0.16071930214285715,0.025830694081287006,2004,04-902,2004-05-13,5,6,1,0,4,0.7751901
0.16071930214285715,0.025830694081287006,2004,04-902,2004-05-20,6,7,1,0,4,0.7751901
0.16071930214285715,0.025830694081287006,2004,04-902,2004-05-27,7,8,1,0,4,0.7751901
0.220668745,0.04869469501987502,2004,04-902,2004-06-03,8,9,1,0,4,0.7751901
0.220668745,0.04869469501987502,2004,04-902,2004-06-07,9,10,1,1,4,0.7751901
0.053993445714285715,0.0029152921801015187,2007,07-698,2007-04-08,1,2,0,0,3,0.7599207
0.053993445714285715,0.0029152921801015187,2007,07-698,2007-04-15,2,3,0,0,3,0.7599207
0.053993445714285715,0.0029152921801015187,2007,07-698,2007-04-22,3,4,0,0,3,0.7599207
0.053993445714285715,0.0029152921801015187,2007,07-698,2007-04-29,4,5,0,0,3,0.7599207
0.13151653142857142,0.017296598039002416,2007,07-698,2007-05-06,5,6,0,0,3,0.7599207
0.09453639047619047,0.008937129124266757,2007,07-698,2007-05-13,6,7,0,0,3,0.7599207
0.11465030476190476,0.01314469238199764,2007,07-698,2007-05-20,7,8,0,0,3,0.7599207
0.09763699999999999,0.009532983768999997,2007,07-698,2007-05-27,8,9,0,0,3,0.7599207
0.1477845057142857,0.021840260129215743,2007,07-698,2007-05-31,9,10,0,0,3,0.7599207
0,0,2004,04-376,2004-04-03,1,2,0,0,4,0.6197718
0,0,2004,04-376,2004-04-10,2,3,0,0,4,0.6197718
0,0,2004,04-376,2004-04-17,3,4,0,0,4,0.6197718
0,0,2004,04-376,2004-04-24,4,5,0,1,4,0.6197718
0.12625205,0.0159395801292025,2004,04-376,2004-05-01,5,6,1,0,4,0.6197718
0.12625205,0.0159395801292025,2004,04-376,2004-05-08,6,7,1,0,4,0.6197718
0.16071930214285715,0.025830694081287006,2004,04-376,2004-05-15,7,8,1,0,4,0.6197718
0.16071930214285715,0.025830694081287006,2004,04-376,2004-05-22,8,9,1,0,4,0.6197718
0.16071930214285715,0.025830694081287006,2004,04-376,2004-05-26,9,10,1,1,4,0.6197718
0.47682898452380956,0.22736588048200743,2005,05-848,2005-05-31,1,2,0,1,0,0.4024052
0.47682898452380956,0.22736588048200743,2005,05-848,2005-06-07,2,3,1,0,0,0.4024052
0.47682898452380956,0.22736588048200743,2005,05-848,2005-06-14,3,4,1,0,0,0.4024052
0.5089751880952381,0.259055742096583,2005,05-848,2005-06-21,4,5,1,0,0,0.4024052
0.45511672738095243,0.20713123554194818,2005,05-848,2005-06-28,5,6,1,0,0,0.4024052
0.45511672738095243,0.20713123554194818,2005,05-848,2005-07-05,6,7,1,0,0,0.4024052
0.03214620357142857,0.001033378404055727,2005,05-848,2005-07-12,7,8,1,0,0,0.4024052
0.03214620357142857,0.001033378404055727,2005,05-848,2005-07-19,8,9,1,0,0,0.4024052
0.03214620357142857,0.001033378404055727,2005,05-848,2005-07-23,9,10,1,1,0,0.4024052
0.036980140952380954,0.0013675308248579628,2007,07-441,2007-03-26,1,2,0,0,3,0.5744048
0.053993445714285715,0.0029152921801015187,2007,07-441,2007-04-02,2,3,0,0,3,0.5744048
0.053993445714285715,0.0029152921801015187,2007,07-441,2007-04-09,3,4,0,0,3,0.5744048
0.053993445714285715,0.0029152921801015187,2007,07-441,2007-04-16,4,5,0,0,3,0.5744048
0.053993445714285715,0.0029152921801015187,2007,07-441,2007-04-23,5,6,0,0,3,0.5744048
0.13151653142857142,0.017296598039002416,2007,07-441,2007-04-30,6,7,0,0,3,0.5744048
0.09453639047619047,0.008937129124266757,2007,07-441,2007-05-07,7,8,0,0,3,0.5744048
0.11465030476190476,0.01314469238199764,2007,07-441,2007-05-14,8,9,0,0,3,0.5744048
0.11465030476190476,0.01314469238199764,2007,07-441,2007-05-18,9,10,0,0,3,0.5744048
0.015671931428571432,2.45609434701845e-4,2002,02-154,2002-03-21,1,2,0,0,4,0.5307139
0.01958991428571429,3.8376474172163277e-4,2002,02-154,2002-03-28,2,3,0,1,4,0.5307139
0.01958991428571429,3.8376474172163277e-4,2002,02-154,2002-04-04,3,4,1,0,4,0.5307139
0.01958991428571429,3.8376474172163277e-4,2002,02-154,2002-04-11,4,5,1,0,4,0.5307139
0.01958991428571429,3.8376474172163277e-4,2002,02-154,2002-04-13,5,6,1,1,4,0.5307139
0.3423651035714286,0.11721386414347501,2013,13-012,2013-03-15,1,2,0,0,3,0.2172702
0.018856460714285712,3.5556611066940043e-4,2013,13-012,2013-03-19,2,3,0,1,3,0.2172702
0,0,2001,01-616,2001-04-13,1,2,0,0,6,0.384826
0,0,2001,01-616,2001-04-20,2,3,0,0,6,0.384826
0,0,2001,01-616,2001-04-27,3,4,0,0,6,0.384826
0,0,2001,01-616,2001-05-04,4,5,0,0,6,0.384826
0,0,2001,01-616,2001-05-11,5,6,0,0,6,0.384826
0,0,2001,01-616,2001-05-18,6,7,0,0,6,0.384826
0,0,2001,01-616,2001-05-25,7,8,0,0,6,0.384826
0,0,2001,01-616,2001-06-01,8,9,0,0,6,0.384826
0,0,2001,01-616,2001-06-05,9,10,0,0,6,0.384826
0.27885178114285714,0.0777583158465439,2009,09-389,2009-03-14,1,2,0,0,0,0.5355987
0.011310281142857145,1.2792245953046992e-4,2009,09-389,2009-03-21,2,3,0,0,0,0.5355987
0.011310281142857145,1.2792245953046992e-4,2009,09-389,2009-03-28,3,4,0,0,0,0.5355987
0.011310281142857145,1.2792245953046992e-4,2009,09-389,2009-04-04,4,5,0,0,0,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-389,2009-04-11,5,6,0,0,0,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-389,2009-04-18,6,7,0,0,0,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-389,2009-04-25,7,8,0,0,0,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-389,2009-05-02,8,9,0,0,0,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-389,2009-05-06,9,10,0,0,0,0.5355987
0,0,2001,01-1251,2001-05-18,1,2,0,0,3,0.6632773
0,0,2001,01-1251,2001-05-25,2,3,0,0,3,0.6632773
0,0,2001,01-1251,2001-06-01,3,4,0,0,3,0.6632773
0,0,2001,01-1251,2001-06-08,4,5,0,0,3,0.6632773
0,0,2001,01-1251,2001-06-15,5,6,0,0,3,0.6632773
0,0,2001,01-1251,2001-06-22,6,7,0,0,3,0.6632773
0,0,2001,01-1251,2001-06-29,7,8,0,0,3,0.6632773
0,0,2001,01-1251,2001-07-06,8,9,0,0,3,0.6632773
0,0,2001,01-1251,2001-07-10,9,10,0,0,3,0.6632773
0,0,2001,01-1138,2001-05-15,1,2,0,0,0,0.6632773
0,0,2001,01-1138,2001-05-22,2,3,0,0,0,0.6632773
0,0,2001,01-1138,2001-05-29,3,4,0,0,0,0.6632773
0,0,2001,01-1138,2001-06-05,4,5,0,0,0,0.6632773
0,0,2001,01-1138,2001-06-12,5,6,0,0,0,0.6632773
0,0,2001,01-1138,2001-06-19,6,7,0,0,0,0.6632773
0,0,2001,01-1138,2001-06-26,7,8,0,0,0,0.6632773
0,0,2001,01-1138,2001-07-03,8,9,0,0,0,0.6632773
0,0,2001,01-1138,2001-07-07,9,10,0,0,0,0.6632773
0.053993445714285715,0.0029152921801015187,2007,07-252,2007-04-11,1,2,0,0,2,0.7896826
0.053993445714285715,0.0029152921801015187,2007,07-252,2007-04-18,2,3,0,1,2,0.7896826
0.053993445714285715,0.0029152921801015187,2007,07-252,2007-04-25,3,4,1,0,2,0.7896826
0.13151653142857142,0.017296598039002416,2007,07-252,2007-05-02,4,5,1,0,2,0.7896826
0.09453639047619047,0.008937129124266757,2007,07-252,2007-05-09,5,6,1,0,2,0.7896826
0.11465030476190476,0.01314469238199764,2007,07-252,2007-05-16,6,7,1,0,2,0.7896826
0.09763699999999999,0.009532983768999997,2007,07-252,2007-05-23,7,8,1,0,2,0.7896826
0.1477845057142857,0.021840260129215743,2007,07-252,2007-05-30,8,9,1,0,2,0.7896826
0.1477845057142857,0.021840260129215743,2007,07-252,2007-06-03,9,10,1,1,2,0.7896826
0,0,2001,01-1132,2001-05-28,1,2,0,0,0,0.7766914
0,0,2001,01-1132,2001-06-04,2,3,0,0,0,0.7766914
0,0,2001,01-1132,2001-06-11,3,4,0,0,0,0.7766914
0,0,2001,01-1132,2001-06-18,4,5,0,1,0,0.7766914
0.7754223809523809,0.6012798688818594,2007,07-123,2007-03-13,1,2,0,0,2,0.327877
0.8124025219047619,0.6599978575972172,2007,07-123,2007-03-20,2,3,0,0,2,0.327877
0.036980140952380954,0.0013675308248579628,2007,07-123,2007-03-27,3,4,0,0,2,0.327877
0.053993445714285715,0.0029152921801015187,2007,07-123,2007-04-03,4,5,0,0,2,0.327877
0.053993445714285715,0.0029152921801015187,2007,07-123,2007-04-10,5,6,0,0,2,0.327877
0.053993445714285715,0.0029152921801015187,2007,07-123,2007-04-17,6,7,0,0,2,0.327877
0.053993445714285715,0.0029152921801015187,2007,07-123,2007-04-24,7,8,0,0,2,0.327877
0.13151653142857142,0.017296598039002416,2007,07-123,2007-05-01,8,9,0,0,2,0.327877
0.13151653142857142,0.017296598039002416,2007,07-123,2007-05-05,9,10,0,0,2,0.327877
0.8124025219047619,0.6599978575972172,2007,07-567,2007-03-24,1,2,0,0,3,0.5337301
0.036980140952380954,0.0013675308248579628,2007,07-567,2007-03-31,2,3,0,0,3,0.5337301
0.053993445714285715,0.0029152921801015187,2007,07-567,2007-04-07,3,4,0,0,3,0.5337301
0.053993445714285715,0.0029152921801015187,2007,07-567,2007-04-14,4,5,0,0,3,0.5337301
0.053993445714285715,0.0029152921801015187,2007,07-567,2007-04-21,5,6,0,0,3,0.5337301
0.053993445714285715,0.0029152921801015187,2007,07-567,2007-04-28,6,7,0,0,3,0.5337301
0.13151653142857142,0.017296598039002416,2007,07-567,2007-05-05,7,8,0,0,3,0.5337301
0.09453639047619047,0.008937129124266757,2007,07-567,2007-05-12,8,9,0,0,3,0.5337301
0.11465030476190476,0.01314469238199764,2007,07-567,2007-05-16,9,10,0,0,3,0.5337301
0.32350864285714287,0.10465784200327041,2013,13-695,2013-03-05,1,2,0,0,3,0.08588672
0.3423651035714286,0.11721386414347501,2013,13-695,2013-03-12,2,3,0,0,3,0.08588672
0.018856460714285712,3.5556611066940043e-4,2013,13-695,2013-03-19,3,4,0,0,3,0.08588672
0.023570575892857142,5.555720479209383e-4,2013,13-695,2013-03-26,4,5,0,0,3,0.08588672
0.023570575892857142,5.555720479209383e-4,2013,13-695,2013-04-02,5,6,0,0,3,0.08588672
0.023570575892857142,5.555720479209383e-4,2013,13-695,2013-04-09,6,7,0,0,3,0.08588672
0.023570575892857142,5.555720479209383e-4,2013,13-695,2013-04-16,7,8,0,0,3,0.08588672
0.041454693035714286,0.0017184915746852986,2013,13-695,2013-04-23,8,9,0,0,3,0.08588672
0.041454693035714286,0.0017184915746852986,2013,13-695,2013-04-27,9,10,0,0,3,0.08588672
0,0,2004,04-894,2004-03-25,1,2,0,0,0,0.5090304
0,0,2004,04-894,2004-04-01,2,3,0,0,0,0.5090304
0,0,2004,04-894,2004-04-08,3,4,0,0,0,0.5090304
0,0,2004,04-894,2004-04-15,4,5,0,0,0,0.5090304
0,0,2004,04-894,2004-04-22,5,6,0,0,0,0.5090304
0.12625205,0.0159395801292025,2004,04-894,2004-04-29,6,7,0,0,0,0.5090304
0.12625205,0.0159395801292025,2004,04-894,2004-05-06,7,8,0,0,0,0.5090304
0.16071930214285715,0.025830694081287006,2004,04-894,2004-05-13,8,9,0,0,0,0.5090304
0.16071930214285715,0.025830694081287006,2004,04-894,2004-05-17,9,10,0,0,0,0.5090304
0.12107223689795919,0.014658486547475551,2010,10-339,2010-05-07,1,2,0,0,3,0.2883019
0.20864055546938776,0.04353088138657467,2010,10-339,2010-05-14,2,3,0,0,3,0.2883019
0.20864055546938776,0.04353088138657467,2010,10-339,2010-05-21,3,4,0,0,3,0.2883019
0.13020339546938775,0.01695292419175778,2010,10-339,2010-05-28,4,5,0,0,3,0.2883019
0.13020339546938775,0.01695292419175778,2010,10-339,2010-06-04,5,6,0,0,3,0.2883019
0.13020339546938775,0.01695292419175778,2010,10-339,2010-06-11,6,7,0,0,3,0.2883019
0.11812303628571429,0.013953051701356174,2010,10-339,2010-06-18,7,8,0,0,3,0.2883019
0.08756831857142856,0.0076682104174272,2010,10-339,2010-06-25,8,9,0,0,3,0.2883019
0.08756831857142856,0.0076682104174272,2010,10-339,2010-06-29,9,10,0,0,3,0.2883019
0.015671931428571432,2.45609434701845e-4,2002,02-217,2002-03-17,1,2,0,0,5,0.4731599
0.015671931428571432,2.45609434701845e-4,2002,02-217,2002-03-24,2,3,0,1,5,0.4731599
0.01958991428571429,3.8376474172163277e-4,2002,02-217,2002-03-31,3,4,1,0,5,0.4731599
0.01958991428571429,3.8376474172163277e-4,2002,02-217,2002-04-07,4,5,1,0,5,0.4731599
0.01958991428571429,3.8376474172163277e-4,2002,02-217,2002-04-14,5,6,1,0,5,0.4731599
0.01958991428571429,3.8376474172163277e-4,2002,02-217,2002-04-21,6,7,1,0,5,0.4731599
0.03925844523809524,0.0015412255225125228,2002,02-217,2002-04-28,7,8,1,0,5,0.4731599
0.023586513809523812,5.563236336868575e-4,2002,02-217,2002-05-05,8,9,1,0,5,0.4731599
0.023586513809523812,5.563236336868575e-4,2002,02-217,2002-05-09,9,10,1,1,5,0.4731599
0.011310281142857145,1.2792245953046992e-4,2009,09-299,2009-03-22,1,2,0,0,2,0.596548
0.011310281142857145,1.2792245953046992e-4,2009,09-299,2009-03-29,2,3,0,0,2,0.596548
0.011310281142857145,1.2792245953046992e-4,2009,09-299,2009-04-05,3,4,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-299,2009-04-12,4,5,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-299,2009-04-19,5,6,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-299,2009-04-26,6,7,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-299,2009-05-03,7,8,0,0,2,0.596548
0.026725010612244898,7.142261922246024e-4,2009,09-299,2009-05-10,8,9,0,0,2,0.596548
0.026725010612244898,7.142261922246024e-4,2009,09-299,2009-05-14,9,10,0,0,2,0.596548
0.053993445714285715,0.0029152921801015187,2007,07-585,2007-04-08,1,2,0,0,3,0.7599207
0.053993445714285715,0.0029152921801015187,2007,07-585,2007-04-15,2,3,0,0,3,0.7599207
0.053993445714285715,0.0029152921801015187,2007,07-585,2007-04-22,3,4,0,0,3,0.7599207
0.053993445714285715,0.0029152921801015187,2007,07-585,2007-04-29,4,5,0,0,3,0.7599207
0.13151653142857142,0.017296598039002416,2007,07-585,2007-05-06,5,6,0,1,3,0.7599207
0.09453639047619047,0.008937129124266757,2007,07-585,2007-05-13,6,7,1,0,3,0.7599207
0.11465030476190476,0.01314469238199764,2007,07-585,2007-05-20,7,8,1,0,3,0.7599207
0.09763699999999999,0.009532983768999997,2007,07-585,2007-05-27,8,9,1,0,3,0.7599207
0.1477845057142857,0.021840260129215743,2007,07-585,2007-05-31,9,10,1,1,3,0.7599207
0.023570575892857142,5.555720479209383e-4,2013,13-324,2013-04-02,1,2,0,0,3,0.4243268
0.023570575892857142,5.555720479209383e-4,2013,13-324,2013-04-09,2,3,0,0,3,0.4243268
0.023570575892857142,5.555720479209383e-4,2013,13-324,2013-04-16,3,4,0,0,3,0.4243268
0.041454693035714286,0.0017184915746852986,2013,13-324,2013-04-23,4,5,0,0,3,0.4243268
0.05007072375,0.002507077376848814,2013,13-324,2013-04-30,5,6,0,0,3,0.4243268
0.06463830875,0.004178110958060326,2013,13-324,2013-05-07,6,7,0,0,3,0.4243268
0.05992419357142857,0.003590908975186041,2013,13-324,2013-05-14,7,8,0,0,3,0.4243268
0.05992419357142857,0.003590908975186041,2013,13-324,2013-05-21,8,9,0,0,3,0.4243268
0.05992419357142857,0.003590908975186041,2013,13-324,2013-05-25,9,10,0,0,3,0.4243268
0.47682898452380956,0.22736588048200743,2005,05-636,2005-06-07,1,2,0,0,7,0.4024052
0.47682898452380956,0.22736588048200743,2005,05-636,2005-06-14,2,3,0,1,7,0.4024052
0.5089751880952381,0.259055742096583,2005,05-636,2005-06-21,3,4,1,0,7,0.4024052
0.45511672738095243,0.20713123554194818,2005,05-636,2005-06-28,4,5,1,0,7,0.4024052
0.45511672738095243,0.20713123554194818,2005,05-636,2005-07-03,5,6,1,1,7,0.4024052
0.20864055546938776,0.04353088138657467,2010,10-420,2010-05-19,1,2,0,0,3,0.3909434
0.20864055546938776,0.04353088138657467,2010,10-420,2010-05-26,2,3,0,0,3,0.3909434
0.13020339546938775,0.01695292419175778,2010,10-420,2010-06-02,3,4,0,0,3,0.3909434
0.13020339546938775,0.01695292419175778,2010,10-420,2010-06-09,4,5,0,0,3,0.3909434
0.13020339546938775,0.01695292419175778,2010,10-420,2010-06-16,5,6,0,0,3,0.3909434
0.11812303628571429,0.013953051701356174,2010,10-420,2010-06-23,6,7,0,0,3,0.3909434
0.08756831857142856,0.0076682104174272,2010,10-420,2010-06-30,7,8,0,0,3,0.3909434
0,0,2010,10-420,2010-07-07,8,9,0,0,3,0.3909434
0,0,2010,10-420,2010-07-11,9,10,0,0,3,0.3909434
0.27885178114285714,0.0777583158465439,2009,09-201,2009-03-17,1,2,0,0,3,0.5355987
0.011310281142857145,1.2792245953046992e-4,2009,09-201,2009-03-24,2,3,0,0,3,0.5355987
0.011310281142857145,1.2792245953046992e-4,2009,09-201,2009-03-31,3,4,0,0,3,0.5355987
0.011310281142857145,1.2792245953046992e-4,2009,09-201,2009-04-07,4,5,0,0,3,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-201,2009-04-14,5,6,0,0,3,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-201,2009-04-21,6,7,0,0,3,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-201,2009-04-28,7,8,0,0,3,0.5355987
0.009738590612244899,9.484014711290448e-5,2009,09-201,2009-05-05,8,9,0,0,3,0.5355987
0.026725010612244898,7.142261922246024e-4,2009,09-201,2009-05-09,9,10,0,0,3,0.5355987
0.015671931428571432,2.45609434701845e-4,2002,02-381,2002-03-19,1,2,0,0,6,0.4903154
0.01958991428571429,3.8376474172163277e-4,2002,02-381,2002-03-26,2,3,0,0,6,0.4903154
0.01958991428571429,3.8376474172163277e-4,2002,02-381,2002-04-02,3,4,0,0,6,0.4903154
0.01958991428571429,3.8376474172163277e-4,2002,02-381,2002-04-09,4,5,0,1,6,0.4903154
0.01958991428571429,3.8376474172163277e-4,2002,02-381,2002-04-16,5,6,1,0,6,0.4903154
0.03925844523809524,0.0015412255225125228,2002,02-381,2002-04-23,6,7,1,0,6,0.4903154
0.023586513809523812,5.563236336868575e-4,2002,02-381,2002-04-30,7,8,1,0,6,0.4903154
0.023586513809523812,5.563236336868575e-4,2002,02-381,2002-05-07,8,9,1,0,6,0.4903154
0.023586513809523812,5.563236336868575e-4,2002,02-381,2002-05-11,9,10,1,1,6,0.4903154
0.011310281142857145,1.2792245953046992e-4,2009,09-398,2009-03-22,1,2,0,0,2,0.596548
0.011310281142857145,1.2792245953046992e-4,2009,09-398,2009-03-29,2,3,0,0,2,0.596548
0.011310281142857145,1.2792245953046992e-4,2009,09-398,2009-04-05,3,4,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-398,2009-04-12,4,5,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-398,2009-04-19,5,6,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-398,2009-04-26,6,7,0,0,2,0.596548
0.009738590612244899,9.484014711290448e-5,2009,09-398,2009-05-03,7,8,0,0,2,0.596548
0.026725010612244898,7.142261922246024e-4,2009,09-398,2009-05-10,8,9,0,0,2,0.596548
0.026725010612244898,7.142261922246024e-4,2009,09-398,2009-05-14,9,10,0,0,2,0.596548
0,0,2004,04-787,2004-03-31,1,2,0,0,6,0.5090304
0,0,2004,04-787,2004-04-07,2,3,0,0,6,0.5090304
0,0,2004,04-787,2004-04-14,3,4,0,0,6,0.5090304
0,0,2004,04-787,2004-04-21,4,5,0,0,6,0.5090304
0,0,2004,04-787,2004-04-28,5,6,0,0,6,0.5090304
0.12625205,0.0159395801292025,2004,04-787,2004-05-05,6,7,0,0,6,0.5090304
0.12625205,0.0159395801292025,2004,04-787,2004-05-12,7,8,0,0,6,0.5090304
0.16071930214285715,0.025830694081287006,2004,04-787,2004-05-19,8,9,0,0,6,0.5090304
0.16071930214285715,0.025830694081287006,2004,04-787,2004-05-23,9,10,0,0,6,0.5090304
0.011310281142857145,1.2792245953046992e-4,2009,09-988,2009-03-21,1,2,0,0,3,0.5814455
0.011310281142857145,1.2792245953046992e-4,2009,09-988,2009-03-28,2,3,0,0,3,0.5814455
0.011310281142857145,1.2792245953046992e-4,2009,09-988,2009-04-04,3,4,0,0,3,0.5814455
0.009738590612244899,9.484014711290448e-5,2009,09-988,2009-04-11,4,5,0,0,3,0.5814455
0.009738590612244899,9.484014711290448e-5,2009,09-988,2009-04-18,5,6,0,0,3,0.5814455
0.009738590612244899,9.484014711290448e-5,2009,09-988,2009-04-25,6,7,0,0,3,0.5814455
0.009738590612244899,9.484014711290448e-5,2009,09-988,2009-05-02,7,8,0,0,3,0.5814455
0.026725010612244898,7.142261922246024e-4,2009,09-988,2009-05-09,8,9,0,0,3,0.5814455
0.026725010612244898,7.142261922246024e-4,2009,09-988,2009-05-13,9,10,0,0,3,0.5814455
0,0,2004,04-1058,2004-04-26,1,2,0,0,4,0.8122624
0.12625205,0.0159395801292025,2004,04-1058,2004-05-03,2,3,0,1,4,0.8122624
0.12625205,0.0159395801292025,2004,04-1058,2004-05-10,3,4,1,0,4,0.8122624
0.16071930214285715,0.025830694081287006,2004,04-1058,2004-05-17,4,5,1,0,4,0.8122624
0.16071930214285715,0.025830694081287006,2004,04-1058,2004-05-24,5,6,1,0,4,0.8122624
0.16071930214285715,0.025830694081287006,2004,04-1058,2004-05-31,6,7,1,0,4,0.8122624
0.220668745,0.04869469501987502,2004,04-1058,2004-06-07,7,8,1,0,4,0.8122624
0.220668745,0.04869469501987502,2004,04-1058,2004-06-14,8,9,1,0,4,0.8122624
0.10919140242857144,0.011922762364318235,2004,04-1058,2004-06-18,9,10,1,1,4,0.8122624
0.16071930214285715,0.025830694081287006,2004,04-1087,2004-05-14,1,2,0,0,6,0.9101711
0.16071930214285715,0.025830694081287006,2004,04-1087,2004-05-21,2,3,0,1,6,0.9101711
0.16071930214285715,0.025830694081287006,2004,04-1087,2004-05-28,3,4,1,0,6,0.9101711
0.220668745,0.04869469501987502,2004,04-1087,2004-06-04,4,5,1,0,6,0.9101711
0.220668745,0.04869469501987502,2004,04-1087,2004-06-11,5,6,1,0,6,0.9101711
0.10919140242857144,0.011922762364318235,2004,04-1087,2004-06-18,6,7,1,0,6,0.9101711
0.10919140242857144,0.011922762364318235,2004,04-1087,2004-06-25,7,8,1,0,6,0.9101711
0.07472415028571429,0.0055836986359220145,2004,04-1087,2004-07-02,8,9,1,0,6,0.9101711
0.07472415028571429,0.0055836986359220145,2004,04-1087,2004-07-06,9,10,1,1,6,0.9101711
0.009738590612244899,9.484014711290448e-5,2009,09-707,2009-04-12,1,2,0,0,4,0.4536138
0.009738590612244899,9.484014711290448e-5,2009,09-707,2009-04-19,2,3,0,1,4,0.4536138
0.009738590612244899,9.484014711290448e-5,2009,09-707,2009-04-26,3,4,1,0,4,0.4536138
0.009738590612244899,9.484014711290448e-5,2009,09-707,2009-05-03,4,5,1,0,4,0.4536138
0.026725010612244898,7.142261922246024e-4,2009,09-707,2009-05-10,5,6,1,0,4,0.4536138
0.026725010612244898,7.142261922246024e-4,2009,09-707,2009-05-17,6,7,1,0,4,0.4536138
0.026725010612244898,7.142261922246024e-4,2009,09-707,2009-05-24,7,8,1,0,4,0.4536138
0.01698642,2.8853846441639994e-4,2009,09-707,2009-05-31,8,9,1,0,4,0.4536138
0.01698642,2.8853846441639994e-4,2009,09-707,2009-06-04,9,10,1,1,4,0.4536138
0,0,2004,04-057,2004-03-21,1,2,0,0,2,0.3246198
0,0,2004,04-057,2004-03-28,2,3,0,0,2,0.3246198
0,0,2004,04-057,2004-04-04,3,4,0,0,2,0.3246198
0,0,2004,04-057,2004-04-11,4,5,0,0,2,0.3246198
0,0,2004,04-057,2004-04-18,5,6,0,0,2,0.3246198
0,0,2004,04-057,2004-04-25,6,7,0,0,2,0.3246198
0.12625205,0.0159395801292025,2004,04-057,2004-05-02,7,8,0,0,2,0.3246198
0.12625205,0.0159395801292025,2004,04-057,2004-05-09,8,9,0,0,2,0.3246198
0.16071930214285715,0.025830694081287006,2004,04-057,2004-05-13,9,10,0,0,2,0.3246198
0,0,2004,04-671,2004-03-24,1,2,0,1,3,0.3864068
0,0,2004,04-671,2004-03-31,2,3,1,0,3,0.3864068
0,0,2004,04-671,2004-04-07,3,4,1,0,3,0.3864068
0,0,2004,04-671,2004-04-14,4,5,1,0,3,0.3864068
0,0,2004,04-671,2004-04-21,5,6,1,0,3,0.3864068
0,0,2004,04-671,2004-04-28,6,7,1,0,3,0.3864068
0.12625205,0.0159395801292025,2004,04-671,2004-05-05,7,8,1,0,3,0.3864068
0.12625205,0.0159395801292025,2004,04-671,2004-05-12,8,9,1,0,3,0.3864068
0.16071930214285715,0.025830694081287006,2004,04-671,2004-05-16,9,10,1,1,3,0.3864068
