RefittedChl,RefittedChl_2,PROPORTIONALRANK,HatchAsync,Chl,Chl_2,SST,SST_2,Event,BroodReduction,NIDO,WORKYEAR,DATE,Time0,Time
0.1472590731410636,0.02168523462236512,0.7252125,3,1.6485052466546048,2.7175695482477598,23.7305493525,563.1389725714381,0,0,08-1161,2008,2008-03-09,2,3
0.1472590731410636,0.02168523462236512,0.7252125,3,1.95856323618153,3.8359699501218674,23.7305493525,563.1389725714381,0,0,08-1161,2008,2008-03-16,3,4
0.1472590731410636,0.02168523462236512,0.7252125,3,1.95856323618153,3.8359699501218674,23.7305493525,563.1389725714381,0,0,08-1161,2008,2008-03-23,4,5
0.1472590731410636,0.02168523462236512,0.7252125,3,1.95856323618153,3.8359699501218674,24.452541232,597.9267727026602,0,0,08-1161,2008,2008-03-30,5,6
0.1472590731410636,0.02168523462236512,0.7252125,3,1.95856323618153,3.8359699501218674,24.506658876,600.5763292646295,0,0,08-1161,2008,2008-04-06,6,7
0.17459755169230734,0.030484305056947932,0.7252125,3,1.95856323618153,3.8359699501218674,25.10753495,630.3883112654715,0,0,08-1161,2008,2008-04-13,7,8
0.3081720661740125,0.09497002236995994,0.7252125,3,1.95856323618153,3.8359699501218674,26.448605418333333,699.5287285746913,0,0,08-1161,2008,2008-04-20,8,9
0.3081720661740125,0.09497002236995994,0.7252125,3,1.95856323618153,3.8359699501218674,26.86063551,721.4937400010731,0,0,08-1161,2008,2008-04-24,9,10
-0.048928559533372266,0.002394003938010754,0.3864068,2,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-975,2004,2004-03-23,1,2
-0.048928559533372266,0.002394003938010754,0.3864068,2,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-975,2004,2004-03-30,2,3
-0.048928559533372266,0.002394003938010754,0.3864068,2,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-975,2004,2004-04-06,3,4
-0.048928559533372266,0.002394003938010754,0.3864068,2,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-975,2004,2004-04-13,4,5
-0.16348338010551147,0.026726815570723143,0.3864068,2,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-975,2004,2004-04-20,5,6
-0.16348338010551147,0.026726815570723143,0.3864068,2,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-975,2004,2004-04-27,6,7
-0.16348338010551147,0.026726815570723143,0.3864068,2,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-975,2004,2004-05-04,7,8
-0.17963397077335616,0.03226836345580297,0.3864068,2,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-975,2004,2004-05-11,8,9
-0.17963397077335616,0.03226836345580297,0.3864068,2,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-975,2004,2004-05-15,9,10
-0.16348338010551147,0.026726815570723143,0.8284221,6,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-968,2004,2004-05-02,1,2
-0.17963397077335616,0.03226836345580297,0.8284221,6,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-968,2004,2004-05-09,2,3
-0.17963397077335616,0.03226836345580297,0.8284221,6,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-968,2004,2004-05-16,3,4
-0.20552214547367223,0.04223935228010129,0.8284221,6,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,1,04-968,2004,2004-05-23,4,5
-0.20552214547367223,0.04223935228010129,0.8284221,6,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,1,0,04-968,2004,2004-05-30,5,6
-0.20552214547367223,0.04223935228010129,0.8284221,6,0.45177661111942546,0.2041021063545526,29.02032458,842.17923872855215,1,0,04-968,2004,2004-06-06,6,7
-0.20552214547367223,0.04223935228010129,0.8284221,6,0.3374608404751878,0.11387981885422016,29.219347706,853.7702803641275,1,0,04-968,2004,2004-06-13,7,8
-0.20552214547367223,0.04223935228010129,0.8284221,6,0.2800135148589063,0.07840756850363893,30.974700834,959.4320917558003,1,0,04-968,2004,2004-06-20,8,9
-0.20552214547367223,0.04223935228010129,0.8284221,6,0.2800135148589063,0.07840756850363893,30.98034493,959.7817719817767,1,1,04-968,2004,2004-06-24,9,10
-0.07516542579120165,0.005649841234372643,0.6354167,3,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-451,2007,2007-03-29,1,2
-0.15778632160402548,0.024896523285328955,0.6354167,3,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-451,2007,2007-04-05,2,3
-0.15778632160402548,0.024896523285328955,0.6354167,3,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-451,2007,2007-04-12,3,4
-0.1911607382220511,0.03654242783759955,0.6354167,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-451,2007,2007-04-19,4,5
-0.1911607382220511,0.03654242783759955,0.6354167,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-451,2007,2007-04-26,5,6
-0.1911607382220511,0.03654242783759955,0.6354167,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-451,2007,2007-05-03,6,7
-0.21511809286769373,0.0462757938790337,0.6354167,3,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-451,2007,2007-05-10,7,8
-0.21511809286769373,0.0462757938790337,0.6354167,3,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-451,2007,2007-05-17,8,9
-0.21511809286769373,0.0462757938790337,0.6354167,3,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-451,2007,2007-05-21,9,10
-0.16193249356112172,0.026222132470922727,0.08089261,6,0.4944630851790338,0.24449374260476844,25.632310725,657.01535310295,0,0,18-754,2018,2018-03-11,1,2
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.554729619655172,0.30772495092277174,25.632310725,657.01535310295,0,0,18-754,2018,2018-03-18,2,3
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.588182702751939,0.3459588918165758,25.632310725,657.01535310295,0,0,18-754,2018,2018-03-25,3,4
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-754,2018,2018-04-01,4,5
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-754,2018,2018-04-08,5,6
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-754,2018,2018-04-15,6,7
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.6695699396562788,0.4483239040913128,25.139402233333332,631.9895446493249,0,0,18-754,2018,2018-04-22,7,8
-0.17351448312513526,0.03010727585418285,0.08089261,6,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-754,2018,2018-04-29,8,9
-0.10159412209109894,0.010321365643461118,0.08089261,6,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-754,2018,2018-05-03,9,10
-0.1989226438266934,0.03957021822700152,0.5049056,6,0.462953,0.214325480209,28.396783228,806.3772976980221,0,0,10-456,2010,2010-05-26,1,2
-0.2033156836623258,0.041337267223078934,0.5049056,6,0.462953,0.214325480209,28.396783228,806.3772976980221,0,0,10-456,2010,2010-06-02,2,3
-0.2033156836623258,0.041337267223078934,0.5049056,6,0.462953,0.214325480209,28.396783228,806.3772976980221,0,0,10-456,2010,2010-06-09,3,4
-0.20836991641648753,0.043418022067414,0.5049056,6,0.49827775316126277,0.2482807192954363,28.396783228,806.3772976980221,0,0,10-456,2010,2010-06-16,4,5
-0.20836991641648753,0.043418022067414,0.5049056,6,0.3875665871721413,0.150207859492261,28.758930158000002,827.076063832722,0,0,10-456,2010,2010-06-23,5,6
-0.20836991641648753,0.043418022067414,0.5049056,6,0.3875665871721413,0.150207859492261,29.732825711666667,884.0409248003465,0,0,10-456,2010,2010-06-30,6,7
-0.20836991641648753,0.043418022067414,0.5049056,6,0.211974071428571,0.04493300695800492,29.732825711666667,884.0409248003465,0,0,10-456,2010,2010-07-07,7,8
-0.21614155028734441,0.046717169760616635,0.5049056,6,0.211974071428571,0.04493300695800492,29.732825711666667,884.0409248003465,0,0,10-456,2010,2010-07-14,8,9
-0.2436926745084254,0.05938611960906937,0.5049056,6,0.211974071428571,0.04493300695800492,29.732825711666667,884.0409248003465,0,0,10-456,2010,2010-07-18,9,10
-0.14227145835396637,0.02024116786216439,0.1908078,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-654,2013,2013-03-14,1,2
-0.14227145835396637,0.02024116786216439,0.1908078,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-654,2013,2013-03-21,2,3
-0.14227145835396637,0.02024116786216439,0.1908078,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-654,2013,2013-03-28,3,4
-0.14227145835396637,0.02024116786216439,0.1908078,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-654,2013,2013-04-04,4,5
-0.14227145835396637,0.02024116786216439,0.1908078,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-654,2013,2013-04-11,5,6
-0.14227145835396637,0.02024116786216439,0.1908078,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-654,2013,2013-04-18,6,7
-0.10698234857629253,0.01144522290689936,0.1908078,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-654,2013,2013-04-25,7,8
-0.18527910457961178,0.034328346593822716,0.1908078,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-654,2013,2013-05-02,8,9
-0.18527910457961178,0.034328346593822716,0.1908078,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-654,2013,2013-05-06,9,10
-0.15778632160402548,0.024896523285328955,0.734623,3,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-078,2007,2007-04-06,1,2
-0.15778632160402548,0.024896523285328955,0.734623,3,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-078,2007,2007-04-13,2,3
-0.1911607382220511,0.03654242783759955,0.734623,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-078,2007,2007-04-20,3,4
-0.1911607382220511,0.03654242783759955,0.734623,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-078,2007,2007-04-27,4,5
-0.1911607382220511,0.03654242783759955,0.734623,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-078,2007,2007-05-04,5,6
-0.21511809286769373,0.0462757938790337,0.734623,3,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-078,2007,2007-05-11,6,7
-0.21511809286769373,0.0462757938790337,0.734623,3,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-078,2007,2007-05-18,7,8
-0.21511809286769373,0.0462757938790337,0.734623,3,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-078,2007,2007-05-25,8,9
-0.21511809286769373,0.0462757938790337,0.734623,3,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-078,2007,2007-05-29,9,10
-0.15778632160402548,0.024896523285328955,0.7738096,3,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-241,2007,2007-04-09,1,2
-0.1911607382220511,0.03654242783759955,0.7738096,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-241,2007,2007-04-16,2,3
-0.1911607382220511,0.03654242783759955,0.7738096,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-241,2007,2007-04-23,3,4
-0.1911607382220511,0.03654242783759955,0.7738096,3,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-241,2007,2007-04-30,4,5
-0.21511809286769373,0.0462757938790337,0.7738096,3,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-241,2007,2007-05-07,5,6
-0.21511809286769373,0.0462757938790337,0.7738096,3,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-241,2007,2007-05-14,6,7
-0.21511809286769373,0.0462757938790337,0.7738096,3,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-241,2007,2007-05-21,7,8
-0.21511809286769373,0.0462757938790337,0.7738096,3,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-241,2007,2007-05-28,8,9
-0.21511809286769373,0.0462757938790337,0.7738096,3,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-241,2007,2007-06-01,9,10
-0.09327724135098704,0.008700643754050287,0.4892125,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-843,2009,2009-03-12,1,2
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-843,2009,2009-03-19,2,3
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-843,2009,2009-03-26,3,4
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-843,2009,2009-04-02,4,5
-0.06200156174611388,0.0038441936589571723,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-843,2009,2009-04-09,5,6
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-843,2009,2009-04-16,6,7
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-843,2009,2009-04-23,7,8
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-843,2009,2009-04-30,8,9
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-843,2009,2009-05-04,9,10
-0.1911607382220511,0.03654242783759955,0.8313492,5,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-169,2007,2007-04-29,1,2
-0.1911607382220511,0.03654242783759955,0.8313492,5,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-169,2007,2007-05-06,2,3
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-169,2007,2007-05-13,3,4
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-169,2007,2007-05-20,4,5
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-169,2007,2007-05-27,5,6
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-169,2007,2007-06-03,6,7
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,1,07-169,2007,2007-06-10,7,8
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,28.756583944285712,826.9411201447508,1,0,07-169,2007,2007-06-17,8,9
-0.21511809286769373,0.0462757938790337,0.8313492,5,0.5023904043678165,0.2523961184008581,30.304569097999998,918.3669082154564,1,1,07-169,2007,2007-06-21,9,10
-0.13991421064606116,0.019575986340710373,0.09325397,2,0.41485203642285196,0.17210221212418728,25.42182857,646.2693678424682,0,0,07-019,2007,2007-03-01,1,2
-0.13991421064606116,0.019575986340710373,0.09325397,2,0.41485203642285196,0.17210221212418728,25.42182857,646.2693678424682,0,0,07-019,2007,2007-03-08,2,3
-0.13991421064606116,0.019575986340710373,0.09325397,2,0.7327718288748297,0.5369545531925627,25.269411202,638.5431424957632,0,0,07-019,2007,2007-03-15,3,4
-0.13205252475057463,0.017437869293001125,0.09325397,2,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-019,2007,2007-03-22,4,5
-0.07516542579120165,0.005649841234372643,0.09325397,2,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-019,2007,2007-03-29,5,6
-0.15778632160402548,0.024896523285328955,0.09325397,2,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-019,2007,2007-04-05,6,7
-0.15778632160402548,0.024896523285328955,0.09325397,2,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-019,2007,2007-04-12,7,8
-0.1911607382220511,0.03654242783759955,0.09325397,2,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-019,2007,2007-04-19,8,9
-0.1911607382220511,0.03654242783759955,0.09325397,2,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-019,2007,2007-04-23,9,10
-0.17351448312513526,0.03010727585418285,0.3573919,3,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-1011,2018,2018-04-06,1,2
-0.17351448312513526,0.03010727585418285,0.3573919,3,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-1011,2018,2018-04-13,2,3
-0.17351448312513526,0.03010727585418285,0.3573919,3,0.6695699396562788,0.4483239040913128,25.139402233333332,631.9895446493249,0,0,18-1011,2018,2018-04-20,3,4
-0.17351448312513526,0.03010727585418285,0.3573919,3,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-1011,2018,2018-04-27,4,5
-0.10159412209109894,0.010321365643461118,0.3573919,3,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-1011,2018,2018-05-04,5,6
-0.10159412209109894,0.010321365643461118,0.3573919,3,0.6695699396562788,0.4483239040913128,27.707091311666666,767.6829089530345,0,1,18-1011,2018,2018-05-11,6,7
-0.10159412209109894,0.010321365643461118,0.3573919,3,0.6695699396562788,0.4483239040913128,28.94742473,837.9533984990156,1,1,18-1011,2018,2018-05-16,7,8
-0.14227145835396637,0.02024116786216439,0.3314763,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-892,2013,2013-03-23,1,2
-0.14227145835396637,0.02024116786216439,0.3314763,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-892,2013,2013-03-30,2,3
-0.14227145835396637,0.02024116786216439,0.3314763,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-892,2013,2013-04-06,3,4
-0.14227145835396637,0.02024116786216439,0.3314763,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-892,2013,2013-04-13,4,5
-0.14227145835396637,0.02024116786216439,0.3314763,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-892,2013,2013-04-20,5,6
-0.10698234857629253,0.01144522290689936,0.3314763,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-892,2013,2013-04-27,6,7
-0.18527910457961178,0.034328346593822716,0.3314763,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-892,2013,2013-05-04,7,8
-0.19420683485983156,0.03771629470627389,0.3314763,3,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,0,0,13-892,2013,2013-05-11,8,9
-0.19420683485983156,0.03771629470627389,0.3314763,3,0.45520862758933434,0.2072148946317653,27.91358828,779.1684106653533,0,0,13-892,2013,2013-05-15,9,10
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.554729619655172,0.30772495092277174,25.632310725,657.01535310295,0,0,18-543,2018,2018-03-14,1,2
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.588182702751939,0.3459588918165758,25.632310725,657.01535310295,0,0,18-543,2018,2018-03-21,2,3
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-543,2018,2018-03-28,3,4
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-543,2018,2018-04-04,4,5
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-543,2018,2018-04-11,5,6
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.6695699396562788,0.4483239040913128,25.139402233333332,631.9895446493249,0,0,18-543,2018,2018-04-18,6,7
-0.17351448312513526,0.03010727585418285,0.09902371,6,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-543,2018,2018-04-25,7,8
-0.10159412209109894,0.010321365643461118,0.09902371,6,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-543,2018,2018-05-02,8,9
-0.10159412209109894,0.010321365643461118,0.09902371,6,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-543,2018,2018-05-06,9,10
-0.17351448312513526,0.03010727585418285,0.3274059,9,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-768,2018,2018-04-04,1,2
-0.17351448312513526,0.03010727585418285,0.3274059,9,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,0,0,18-768,2018,2018-04-11,2,3
-0.17351448312513526,0.03010727585418285,0.3274059,9,0.6695699396562788,0.4483239040913128,25.139402233333332,631.9895446493249,0,0,18-768,2018,2018-04-18,3,4
-0.17351448312513526,0.03010727585418285,0.3274059,9,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,1,18-768,2018,2018-04-25,4,5
-0.10159412209109894,0.010321365643461118,0.3274059,9,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,1,0,18-768,2018,2018-05-02,5,6
-0.10159412209109894,0.010321365643461118,0.3274059,9,0.6695699396562788,0.4483239040913128,27.707091311666666,767.6829089530345,1,0,18-768,2018,2018-05-09,6,7
-0.10159412209109894,0.010321365643461118,0.3274059,9,0.6695699396562788,0.4483239040913128,28.94742473,837.9533984990156,1,0,18-768,2018,2018-05-16,7,8
-0.10159412209109894,0.010321365643461118,0.3274059,9,0.7686404054172176,0.5908080728399446,29.25480772,855.8437747341716,1,0,18-768,2018,2018-05-23,8,9
-0.10159412209109894,0.010321365643461118,0.3274059,9,0.7686404054172176,0.5908080728399446,29.25480772,855.8437747341716,1,1,18-768,2018,2018-05-27,9,10
-0.1579054678042473,0.02493413676247818,0.2662458,1,0.7322930529583231,0.5362531154110215,24.746358694,612.3822686121094,0,0,11-1157,2011,2011-01-28,1,2
-0.1579054678042473,0.02493413676247818,0.2662458,1,0.7322930529583231,0.5362531154110215,24.587228914,604.5318256694377,0,0,11-1157,2011,2011-02-04,2,3
0.06459125109971064,0.004172029718625871,0.2662458,1,0.7322930529583231,0.5362531154110215,24.560809589999998,603.2333677162359,0,0,11-1157,2011,2011-02-11,3,4
0.2486855415808701,0.06184449859137068,0.2662458,1,0.7322930529583231,0.5362531154110215,23.9646779,574.3057868507485,0,0,11-1157,2011,2011-02-18,4,5
0.2486855415808701,0.06184449859137068,0.2662458,1,0.7322930529583231,0.5362531154110215,23.472966036666666,550.9801345585068,0,0,11-1157,2011,2011-02-25,5,6
0.5500177650083926,0.3025195418248274,0.2662458,1,1.6263716749756014,2.6450848251629435,22.8324743075,521.3218830026476,0,0,11-1157,2011,2011-03-04,6,7
0.5536724766592099,0.30655321140994335,0.2662458,1,2.3661343571646,5.598591796154734,22.542349026666667,508.1574996400596,0,0,11-1157,2011,2011-03-11,7,8
0.6666048063515086,0.44436196785093235,0.2662458,1,2.3661343571646,5.598591796154734,23.499893715,552.2450046162965,0,0,11-1157,2011,2011-03-18,8,9
1.0322952316358782,1.0656334452581715,0.2662458,1,3.5770047934507927,12.794963292369948,24.563357818,603.3585472951017,0,0,11-1157,2011,2011-03-22,9,10
-0.05822139573905202,0.003389730921803305,0.671521,8,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-408,2009,2009-04-08,1,2
-0.06200156174611388,0.0038441936589571723,0.671521,8,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-408,2009,2009-04-15,2,3
-0.07248097551604116,0.0052534918117569575,0.671521,8,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-408,2009,2009-04-22,3,4
-0.07248097551604116,0.0052534918117569575,0.671521,8,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-408,2009,2009-04-29,4,5
-0.07248097551604116,0.0052534918117569575,0.671521,8,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-408,2009,2009-05-06,5,6
-0.09807103392783335,0.00961792769567424,0.671521,8,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-408,2009,2009-05-13,6,7
-0.09807103392783335,0.00961792769567424,0.671521,8,0.6626547596248233,0.4391113304534324,28.656318573333333,821.1845941763689,0,0,09-408,2009,2009-05-20,7,8
-0.09807103392783335,0.00961792769567424,0.671521,8,0.6227857064517658,0.387862036160625,29.22490003,854.094781763494,0,0,09-408,2009,2009-05-27,8,9
-0.09807103392783335,0.00961792769567424,0.671521,8,0.6227857064517658,0.387862036160625,29.4881157875,869.5489726970068,0,0,09-408,2009,2009-05-31,9,10
-0.09327724135098704,0.008700643754050287,0.4892125,6,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-754,2009,2009-03-15,1,2
-0.05822139573905202,0.003389730921803305,0.4892125,6,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-754,2009,2009-03-22,2,3
-0.05822139573905202,0.003389730921803305,0.4892125,6,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-754,2009,2009-03-29,3,4
-0.05822139573905202,0.003389730921803305,0.4892125,6,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-754,2009,2009-04-05,4,5
-0.06200156174611388,0.0038441936589571723,0.4892125,6,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,1,09-754,2009,2009-04-12,5,6
-0.07248097551604116,0.0052534918117569575,0.4892125,6,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,1,0,09-754,2009,2009-04-19,6,7
-0.07248097551604116,0.0052534918117569575,0.4892125,6,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,1,0,09-754,2009,2009-04-26,7,8
-0.07248097551604116,0.0052534918117569575,0.4892125,6,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,1,0,09-754,2009,2009-05-03,8,9
-0.09807103392783335,0.00961792769567424,0.4892125,6,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,1,1,09-754,2009,2009-05-07,9,10
-0.13205252475057463,0.017437869293001125,0.4360119,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-183,2007,2007-03-22,1,2
-0.07516542579120165,0.005649841234372643,0.4360119,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-183,2007,2007-03-29,2,3
-0.15778632160402548,0.024896523285328955,0.4360119,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-183,2007,2007-04-05,3,4
